uid,use_coupon_percentage
3503135,0.01
4158497,0.01
3109922,0.01
6787931,0.02
3489286,0.02
4420649,0.02
4158509,0.02
762599,0.01
4420660,0.06
4158517,0.01
2454582,0.02
125108,0.01
1012798,0.02
5862470,0.02
3372103,0.02
2585673,0.02
1012812,0.01
6255693,0.01
4884501,0.02
1406032,0.02
2454610,0.01
3503189,0.01
1668189,0.01
6386785,0.01
2716777,0.01
3423762,0.01
3896441,0.01
6386812,0.01
1012861,0.01
7173246,0.01
6255744,0.01
4581568,0.01
357508,0.01
2716806,0.03
5338249,0.01
2585739,0.01
2265965,0.01
4795419,0.01
2216924,0.03
3503253,0.02
6899118,0.01
1930393,0.01
6772547,0.01
5368005,0.01
1668257,0.01
750754,0.01
430961,0.01
4682924,0.01
1275058,0.01
2331507,0.01
2192565,0.01
5338294,0.09
5993657,0.01
562037,0.01
4945088,0.01
2716868,0.02
750791,0.01
5076172,0.03
6911182,0.01
5207248,0.01
2716881,0.02
3110099,0.01
1799384,0.01
1144029,0.03
7042271,0.01
4682983,0.01
3896552,0.01
4289769,0.01
1799404,0.01
5469424,0.03
4551925,0.01
1392169,0.01
6039311,0.04
1799425,0.01
7042308,0.02
4420869,0.02
4814087,0.01
6518024,0.02
1144079,0.01
1537296,0.01
4945169,0.01
5993746,0.01
4420886,0.01
357655,0.01
3503384,0.03
6780187,0.01
95516,0.01
1654320,0.01
3765539,0.01
2585892,0.01
5731621,0.01
1537318,0.04
3372327,0.01
6288090,0.01
3503407,0.01
5862704,0.02
6386995,0.01
6940894,0.01
4683063,0.01
488763,0.01
4712674,0.01
5076307,0.02
5993812,0.01
6911317,0.01
1668439,0.01
5207384,0.02
6255961,0.01
7115663,0.01
4683100,0.01
4289887,0.02
7173477,0.02
3372390,0.02
2454890,0.01
1275243,0.05
5338478,0.01
488816,0.01
7042424,0.01
4027771,0.01
2979198,0.02
4232085,0.03
6809836,0.01
750986,0.01
5731724,0.01
4516077,0.02
357777,0.01
6256024,0.01
2571844,0.01
1330061,0.01
3896732,0.01
2979229,0.02
3634601,0.01
4716867,0.01
4289965,0.03
3171827,0.01
2192816,0.01
1406385,0.01
3838878,0.03
3241400,0.01
5469627,0.01
1668541,0.01
5600712,0.01
3241417,0.02
5600714,0.02
1406416,0.01
3372497,0.01
2323927,0.01
1275355,0.01
5076445,0.02
5207520,0.01
4945380,0.06
3241445,0.01
3634663,0.01
6518259,0.02
6911476,0.01
1217450,0.01
2061826,0.01
1930755,0.01
4814342,0.01
5862924,0.02
3503630,0.01
751130,0.01
1537564,0.01
3634720,0.01
5731880,0.01
620075,0.01
2061868,0.02
2455089,0.01
2324020,0.01
3503674,0.01
4159036,0.01
6649405,0.01
7159392,0.01
4421186,0.01
2717251,0.01
1144393,0.01
4945485,0.01
1799760,0.01
4945493,0.01
2061917,0.02
3896934,0.02
6911592,0.01
1195623,0.02
1275502,0.01
7069350,0.01
620144,0.01
7173745,0.03
2193013,0.01
496575,0.01
6780540,0.02
5076605,0.01
3241601,0.01
4814466,0.01
5469829,0.01
7042696,0.02
2848395,0.01
95886,0.09
4159121,0.01
5994133,0.01
2848406,0.01
2193048,0.01
620194,0.01
4814503,0.02
321820,0.08
1930924,0.01
2979503,0.01
3008799,0.01
3751541,0.01
3897031,0.03
2979529,0.01
2979536,0.02
1537745,0.03
3241683,0.01
4552408,0.01
5469913,0.01
6125274,0.01
5863144,0.01
1406698,0.02
620267,0.01
5076722,0.01
5076725,0.01
2848506,0.01
1013499,0.01
227078,0.01
1931015,0.02
1537802,0.01
6911760,0.01
5994257,0.01
1275671,0.01
96025,0.01
4945691,0.01
1013532,0.02
96034,0.01
5994275,0.01
6387492,0.01
96044,0.01
5153332,0.01
6780721,0.04
6125366,0.01
5994295,0.01
4385076,0.03
4945723,0.01
3241788,0.02
6911808,0.06
3503937,0.01
6023478,0.01
5470022,0.01
1406799,0.03
620370,0.02
5470035,0.01
2717524,0.02
751445,0.01
3766102,0.01
3036541,0.02
751448,0.01
1144666,0.01
3110748,0.01
3635038,0.01
3766112,0.14
2047632,0.01
3110757,0.01
4079249,0.03
6387560,0.01
7305065,0.01
96108,0.01
6256494,0.01
1537904,0.01
6125425,0.01
7042933,0.01
4552566,0.01
5994362,0.01
5280746,0.01
3766143,0.02
358272,0.03
7305093,0.01
1669000,0.01
5863306,0.06
5470096,0.01
489363,0.01
2324375,0.02
489370,0.01
227237,0.01
3241894,0.01
3110824,0.01
1669037,0.11
1015771,0.03
2979762,0.01
96180,0.01
358326,0.01
2848699,0.10
2455485,0.01
7305151,0.03
3897280,0.01
2193345,0.01
1669058,0.01
3110853,0.02
7043014,0.02
4683722,0.02
1916578,0.01
6125521,0.01
2979795,0.02
7174103,0.01
5470169,0.05
6780891,0.01
2717660,0.02
6198266,0.01
1013731,0.01
6911984,0.01
7043059,0.01
2455544,0.01
7043067,0.02
3373052,0.01
620541,0.03
7312384,0.01
6649861,0.01
3373062,0.01
1013767,0.01
1086466,0.01
3241998,0.01
3897362,0.02
3897365,0.01
5215237,0.01
5339168,0.01
4926385,0.02
7174182,0.01
2324519,0.01
2979881,0.01
3504170,0.01
1407019,0.02
7213394,0.02
3504175,0.01
6154590,0.01
6125623,0.01
4028475,0.01
620604,0.01
4683837,0.01
1800254,0.02
1013823,0.01
3897412,0.01
7305287,0.01
6504119,0.01
227407,0.01
882770,0.01
4683881,0.02
5470315,0.01
3242097,0.01
3111026,0.01
6649972,0.02
2455669,0.01
2193527,0.01
1013880,0.06
6518908,0.01
4552836,0.04
3635336,0.01
2586761,0.02
3897482,0.01
1144971,0.01
1538189,0.01
5761391,0.06
6256798,0.01
489636,0.01
5994670,0.01
2586799,0.01
5994672,0.01
882865,0.01
5994675,0.01
1013941,0.01
3111096,0.01
2324668,0.02
4421822,0.01
780661,0.01
2193604,0.01
4815047,0.01
2724898,0.01
7043278,0.01
4290768,0.01
3897560,0.03
4684002,0.01
3766499,0.01
7290577,0.01
1145066,0.01
1770844,0.01
489724,0.01
4290815,0.04
7305472,0.01
96515,0.01
6256900,0.01
6934072,0.01
4159754,0.01
2062604,0.03
256386,0.01
3766543,0.01
4421905,0.01
1800466,0.01
2586900,0.02
1407258,0.01
1800481,0.01
2980130,0.01
2193699,0.01
4290856,0.01
882985,0.01
3242282,0.01
1669419,0.02
6244485,0.01
6650165,0.01
4815158,0.01
2980155,0.01
227646,0.01
227647,0.01
2718018,0.01
1800518,0.01
2324809,0.02
4494391,0.03
6912337,0.02
1800531,0.04
5601626,0.02
3467663,0.02
6859878,0.01
1931614,0.02
6912351,0.02
2455904,0.01
358755,0.03
4421988,0.03
6912359,0.05
5077357,0.02
7043442,0.01
4159861,0.01
5077367,0.01
6650236,0.01
6650239,0.02
5339520,0.01
6257031,0.01
5732744,0.01
6388106,0.01
4815243,0.01
1931661,0.01
3373458,0.01
489877,0.02
4159897,0.01
2718110,0.01
6912418,0.01
1145256,0.02
3635628,0.02
2193840,0.01
3686131,0.01
3897786,0.01
2849211,0.03
5863874,0.01
6788171,0.02
6781386,0.01
1931728,0.01
5106083,0.01
2193882,0.01
1669600,0.01
4553185,0.01
1873884,0.02
2587111,0.02
1145321,0.03
7174636,0.02
3504624,0.01
4684273,0.01
5470718,0.01
5958059,0.01
6460502,0.03
1145354,0.01
4028943,0.02
1538577,0.01
605957,0.01
2718246,0.01
1145383,0.01
5732910,0.01
3111472,0.01
5077555,0.01
2193973,0.03
4160054,0.02
4946488,0.01
5339717,0.01
1407558,0.01
6912583,0.02
5995080,0.02
4160073,0.01
6650443,0.01
3504717,0.01
2849360,0.01
3766866,0.01
4297827,0.01
5601876,0.01
6519381,0.01
2718299,0.01
2812347,0.01
1014373,0.01
7113029,0.01
6781547,0.01
359023,0.01
2718321,0.01
3766898,0.02
6912630,0.05
4815481,0.01
6388353,0.02
4160131,0.02
4291205,0.01
3504774,0.01
7174791,0.01
490122,0.01
7181421,0.01
3635857,0.01
621203,0.01
4946582,0.01
3373719,0.01
227999,0.01
96934,0.01
4291243,0.02
7043756,0.01
6388397,0.01
2063022,0.01
228017,0.01
5608563,0.02
228025,0.01
1931964,0.01
4422333,0.01
4815551,0.01
5601994,0.01
4291277,0.01
3504849,0.01
474915,0.02
2063060,0.01
1145557,0.02
4815574,0.01
6458355,0.06
3504864,0.01
4953212,0.01
2063083,0.01
4946674,0.03
6912755,0.01
4160245,0.01
2709233,0.01
3111678,0.02
6263936,0.01
1800962,0.01
2849540,0.01
3898124,0.02
2980622,0.01
2980623,0.01
2194196,0.01
6650648,0.01
3373850,0.01
6700847,0.01
3111715,0.01
2194215,0.04
2849578,0.01
3111729,0.01
6781747,0.01
2194232,0.01
97081,0.01
2877919,0.01
490300,0.01
409397,0.03
2325312,0.01
5602113,0.02
3373890,0.01
1932100,0.01
6126408,0.01
3242826,0.01
1538891,0.02
3373900,0.01
3271138,0.01
2980689,0.01
490323,0.02
5455673,0.02
1538911,0.01
3373920,0.02
5471076,0.02
3898213,0.01
97126,0.01
3505002,0.01
2980724,0.01
4276030,0.01
3636087,0.01
2980735,0.01
1064768,0.01
4684680,0.01
5761516,0.01
7175055,0.06
490389,0.01
3242912,0.01
4946861,0.02
2587566,0.02
2587569,0.01
3636151,0.01
4946873,0.01
3505082,0.02
228286,0.01
490431,0.01
4291521,0.03
2456516,0.01
5995461,0.01
3898311,0.01
5340110,0.02
4815825,0.01
4029397,0.01
4029411,0.01
5077996,0.02
1932269,0.02
3636208,0.03
5864433,0.01
1145843,0.01
1014774,0.02
1801207,0.02
4815867,0.02
606037,0.04
4684802,0.01
97287,0.01
2718728,0.01
2063369,0.02
3505162,0.01
3111947,0.01
4160524,0.01
1145869,0.01
4684819,0.02
4422680,0.01
1014811,0.01
2572122,0.01
1014817,0.01
7306281,0.01
5340202,0.01
2681351,0.02
3374129,0.03
2194483,0.01
5078069,0.01
883766,0.01
3505220,0.01
1539144,0.01
1932362,0.01
7044171,0.02
2849869,0.01
752720,0.01
2980946,0.01
3505237,0.02
1932378,0.01
4712975,0.01
5995621,0.01
2980972,0.01
5761554,0.01
752753,0.01
3505266,0.01
1145972,0.01
6782069,0.10
4160631,0.04
4887743,0.01
2849924,0.01
4291719,0.01
359562,0.01
5078160,0.01
4291730,0.01
6257811,0.01
5471383,0.05
4160665,0.02
6519964,0.01
2063517,0.08
2194591,0.01
5259120,0.01
6388900,0.01
5340326,0.01
5209258,0.01
3505327,0.02
737139,0.01
6913204,0.01
4422840,0.01
3009055,0.02
4816070,0.02
3112136,0.01
2703223,0.02
6126797,0.02
1146062,0.01
1151115,0.01
3636437,0.01
1146073,0.01
4160737,0.01
2587878,0.01
4035793,0.01
4947176,0.01
883951,0.01
3112177,0.01
97528,0.01
752892,0.01
5340415,0.01
5568011,0.01
5864708,0.02
2194694,0.01
97547,0.01
97554,0.01
5995800,0.02
2194714,0.02
6257954,0.01
4816164,0.01
2194725,0.01
1146150,0.02
1670442,0.01
4560093,0.02
4947251,0.03
2325816,0.01
5864762,0.01
4422974,0.02
453173,0.01
4029766,0.01
1146188,0.01
5340500,0.01
5602646,0.01
5209432,0.01
3898714,0.01
621915,0.03
5209436,0.01
4554078,0.01
3112287,0.01
4160864,0.01
2375568,0.01
2719075,0.02
6520171,0.02
584253,0.01
2026046,0.01
6651268,0.02
359814,0.05
4029836,0.01
1015184,0.02
6416963,0.03
2719124,0.02
3636631,0.08
4816283,0.01
2588062,0.01
2325920,0.01
5209508,0.01
4292005,0.01
6127014,0.01
884139,0.01
6913453,0.01
6389174,0.01
4947390,0.01
5209535,0.01
588100,0.01
3374539,0.07
3505612,0.01
3009101,0.02
7175633,0.02
5471701,0.01
4079524,0.01
2850268,0.02
3112415,0.01
6127073,0.01
3636708,0.03
3374566,0.02
5996011,0.01
2194926,0.01
6389231,0.01
1277428,0.02
4685303,0.02
1015289,0.01
5602819,0.01
7334486,0.02
359942,0.01
6651399,0.03
5602825,0.01
3112469,0.01
6127132,0.01
2588190,0.01
3112479,0.01
2962402,0.01
2194981,0.04
3293105,0.03
6913579,0.01
6258223,0.01
2457136,0.01
4685361,0.02
1277491,0.01
2981430,0.01
3751860,0.02
6520381,0.01
2441141,0.02
2719302,0.01
6258254,0.02
4423250,0.01
4816470,0.01
6258267,0.01
1146460,0.01
2719326,0.01
3664485,0.01
1801829,0.01
3767912,0.02
5471854,0.01
3112562,0.01
884342,0.01
5996157,0.01
7306879,0.03
2850432,0.01
6127234,0.01
5630571,0.02
6127239,0.01
3899022,0.02
2588303,0.01
6875759,0.01
5078684,0.01
6520477,0.01
802758,0.03
7306920,0.02
3374764,0.01
5602989,0.01
5279967,0.01
4494621,0.01
2064048,0.03
5870878,0.01
2457270,0.02
6651584,0.01
7175874,0.01
5603012,0.01
5078727,0.01
5471944,0.01
7044811,0.01
622289,0.01
4685527,0.01
1801945,0.01
5603040,0.01
4947705,0.03
1933054,0.01
5018924,0.04
6744707,0.01
5996308,0.01
622360,0.01
4423450,0.01
3768093,0.01
5209894,0.03
4423470,0.01
7307055,0.01
6127408,0.01
3505973,0.05
4947767,0.01
6389566,0.02
1539903,0.02
5865280,0.01
1670977,0.01
3112774,0.02
2457418,0.01
1277781,0.01
6651734,0.01
3374937,0.01
2326376,0.02
1802090,0.01
1671023,0.01
5865330,0.01
3533459,0.01
1408888,0.02
4423550,0.02
1146751,0.01
7159787,0.01
3768198,0.03
229255,0.01
278508,0.01
5734282,0.01
2457484,0.04
6389650,0.09
1802131,0.02
229269,0.01
1933206,0.01
3637143,0.02
3375001,0.01
4022993,0.01
6913951,0.01
2064288,0.01
3293169,0.01
753576,0.01
6803193,0.01
4030381,0.01
4816814,0.02
1567390,0.02
753590,0.01
6782904,0.02
3112896,0.01
2195396,0.01
6701046,0.01
3336865,0.01
2850760,0.01
1802187,0.01
3899340,0.01
1277907,0.05
4947924,0.01
6651862,0.02
491482,0.01
3839311,0.01
4947936,0.01
753641,0.01
6258666,0.03
4161515,0.02
3024514,0.01
98286,0.01
4298067,0.01
5210101,0.01
2981879,0.02
2064376,0.04
6782969,0.01
3375099,0.01
2326525,0.20
3112960,0.01
4816900,0.01
3162113,0.02
5341193,0.01
7307283,0.01
1540124,0.01
5079072,0.01
229411,0.01
2457638,0.02
4685868,0.01
4423730,0.01
6914099,0.01
622654,0.03
2981951,0.01
4685888,0.02
229441,0.01
7045190,0.01
2588747,0.01
2850900,0.01
229466,0.04
3637341,0.01
5996645,0.01
2326630,0.01
7045225,0.02
1540206,0.01
3113071,0.01
7176305,0.02
6389875,0.01
4161660,0.01
6520959,0.01
4685952,0.01
3140288,0.02
4292740,0.01
6914184,0.01
1671307,0.03
5472400,0.01
5603475,0.01
6127765,0.01
3244182,0.01
1540256,0.01
4030625,0.01
4554915,0.01
2850980,0.01
7045286,0.08
6127783,0.01
3113128,0.01
5734569,0.02
2457772,0.02
1671343,0.01
1916958,0.01
1933497,0.01
3637435,0.01
4161729,0.01
5603527,0.01
6127822,0.01
2457809,0.01
1016018,0.01
7307477,0.01
3768535,0.01
2064601,0.02
4817115,0.02
2326749,0.01
6258911,0.01
360678,0.01
1278183,0.02
4292848,0.02
360690,0.01
3899635,0.02
2195707,0.01
3113215,0.01
1147137,0.01
3506437,0.02
229638,0.01
1147143,0.01
4555016,0.02
229641,0.03
4948245,0.01
5865750,0.01
6390042,0.01
3113245,0.01
3899679,0.01
4030752,0.01
7176483,0.01
4603953,0.01
491818,0.01
5734700,0.01
5734702,0.01
1409327,0.01
2856328,0.01
6914355,0.01
2326839,0.01
7045432,0.01
2195775,0.01
2720064,0.01
4030785,0.01
2457922,0.01
7176518,0.01
2457931,0.01
4030799,0.02
754013,0.01
3899745,0.01
3375461,0.01
4162673,0.01
885096,0.02
229746,0.01
4424053,0.01
229753,0.01
5865850,0.01
6783355,0.01
5210492,0.01
6259072,0.01
2326915,0.01
1802630,0.02
5996935,0.01
2457995,0.01
1278350,0.02
6286061,0.01
1540500,0.01
2458006,0.01
3768731,0.02
4948381,0.03
7225413,0.01
6259107,0.02
6652325,0.01
256753,0.03
5795006,0.01
754097,0.02
6914482,0.03
4817331,0.01
623028,0.01
2195897,0.01
754108,0.01
5865918,0.01
2458055,0.01
7307724,0.01
754128,0.02
5865938,0.01
1016276,0.01
3637717,0.01
5079511,0.05
1147356,0.02
2064863,0.01
103846,0.02
3375590,0.01
229871,0.01
6259186,0.01
7176691,0.01
4162038,0.02
4030968,0.02
5150122,0.01
492033,0.01
5865988,0.01
4031176,0.01
4555283,0.01
5997078,0.01
2327064,0.01
1409561,0.01
360988,0.02
4817440,0.01
229925,0.01
3637799,0.02
1802797,0.01
623156,0.01
1016374,0.02
5472825,0.01
3506750,0.01
1829643,0.01
3637830,0.02
4778764,0.02
2327114,0.01
5543351,0.02
361036,0.01
1278544,0.01
492118,0.01
3506776,0.01
2982502,0.01
4424295,0.02
1671785,0.01
6783595,0.01
3768945,0.01
3113588,0.01
5735038,0.01
2691839,0.01
3900032,0.01
2065026,0.05
885379,0.01
2851460,0.01
1108758,0.01
1409671,0.05
5997194,0.01
6783628,0.01
754319,0.02
3244697,0.02
7045786,0.01
4817570,0.01
492197,0.01
1540779,0.01
5705050,0.02
2196151,0.01
4769303,0.01
3424373,0.03
7176897,0.02
5210818,0.02
6390469,0.01
4293320,0.01
2196170,0.01
1802956,0.01
3637972,0.01
1934040,0.02
1934041,0.01
7045850,0.02
6128350,0.01
5866209,0.02
3506918,0.01
1278703,0.01
4555504,0.01
7176945,0.01
6914803,0.01
99060,0.01
5259390,0.01
99066,0.01
492284,0.01
2851582,0.01
1803007,0.02
3375875,0.01
1016582,0.02
3769095,0.01
6128392,0.01
5604109,0.01
885518,0.01
3900183,0.01
361242,0.01
1147676,0.01
3380698,0.01
4817697,0.01
5604132,0.01
4943937,0.01
3861297,0.02
2196265,0.02
6783787,0.01
6259501,0.01
2065199,0.01
230192,0.01
1147701,0.01
492345,0.02
754496,0.01
2982731,0.01
1672013,0.01
4162391,0.02
1654928,0.01
1934181,0.01
5079911,0.01
5172028,0.03
6783854,0.01
754546,0.01
361336,0.07
3244922,0.01
623485,0.02
7308158,0.01
6307989,0.01
7177091,0.02
7177092,0.01
3376005,0.02
5473158,0.01
885639,0.01
1458328,0.01
3638164,0.01
6390677,0.01
3796072,0.02
4948892,0.01
3769246,0.02
5997472,0.01
1982619,0.01
2332145,0.04
5604264,0.01
1409964,0.01
2892617,0.02
5735345,0.06
3900338,0.01
2589619,0.01
1589406,0.01
1409975,0.01
4293562,0.01
5718175,0.01
2327485,0.01
4926484,0.02
6521791,0.01
3900352,0.01
4555713,0.03
4158329,0.01
6128592,0.01
3245011,0.01
6652885,0.01
7308246,0.01
361431,0.01
4800676,0.01
1803226,0.01
1803229,0.01
3638247,0.02
3900397,0.01
1803246,0.01
5997551,0.01
3376113,0.01
6652914,0.01
6521843,0.01
7046132,0.01
3031209,0.01
754681,0.01
5211134,0.01
6390783,0.01
4145323,0.01
1147910,0.01
2065415,0.01
1278985,0.01
492559,0.01
492568,0.01
4424731,0.01
1672224,0.01
3638314,0.01
1803310,0.01
1279023,0.01
5761886,0.01
4293693,0.01
1016894,0.01
623684,0.01
4424775,0.11
3913920,0.01
3900493,0.04
5997648,0.04
5735505,0.01
4686936,0.01
1016922,0.01
361567,0.01
6390889,0.02
1803372,0.01
1283602,0.01
387944,0.01
4079806,0.01
7308409,0.01
4189034,0.01
7177351,0.01
453484,0.01
4555915,0.01
1934481,0.01
4293779,0.02
885909,0.01
2458774,0.02
2851994,0.05
5604508,0.01
2458785,0.01
7177379,0.15
885924,0.02
4555943,0.01
6653100,0.01
4818095,0.01
3245234,0.01
2458807,0.02
6653114,0.01
7177409,0.02
361675,0.01
6653133,0.03
1279190,0.01
3489999,0.01
754915,0.01
5342440,0.02
1672433,0.01
99575,0.01
7308536,0.02
4293886,0.02
4556032,0.01
409814,0.01
5604619,0.01
2327820,0.01
5735697,0.01
2983188,0.01
4031765,0.01
3245337,0.01
230685,0.01
3114271,0.01
2713684,0.01
5997857,0.10
5342500,0.01
2196775,0.01
4162856,0.01
2589998,0.01
6653236,0.01
5869233,0.03
3638590,0.02
2196801,0.01
1567627,0.01
4818244,0.01
2983241,0.01
1803598,0.02
3900751,0.01
3227875,0.01
1279321,0.01
1803611,0.01
2327904,0.02
4687201,0.01
5604711,0.04
6260079,0.01
3245425,0.01
623989,0.04
3245430,0.01
4556151,0.08
6915449,0.01
5211517,0.01
3900798,0.01
6129025,0.01
5342594,0.02
492931,0.01
5735814,0.01
3900811,0.02
977816,0.01
3900818,0.01
230804,0.01
4210926,0.01
4604144,0.01
3638690,0.01
2852259,0.01
1803688,0.01
230828,0.01
4162990,0.06
1541554,0.01
1279411,0.02
1541557,0.01
4909983,0.01
2852292,0.01
4687301,0.01
3900871,0.01
3769805,0.01
7308755,0.01
6522329,0.01
7308762,0.02
4556253,0.01
3769825,0.01
1148390,0.03
1148393,0.02
6788690,0.01
3376622,0.01
6915568,0.01
755187,0.06
6260212,0.01
3245560,0.01
5473785,0.01
3294173,0.01
2590221,0.02
5867025,0.01
1672723,0.01
230933,0.02
3376665,0.01
99869,0.01
3638819,0.01
493092,0.03
5998118,0.02
5735981,0.01
5543517,0.01
1148464,0.02
4032054,0.01
3245625,0.04
7308858,0.01
1960322,0.02
5080649,0.01
5342795,0.01
213264,0.01
5211746,0.02
6653539,0.01
4163176,0.01
3245675,0.01
2459249,0.03
5604979,0.01
4425333,0.04
579445,0.01
624249,0.02
5342842,0.01
6915707,0.01
5867135,0.02
4949637,0.03
7177862,0.01
6653575,0.01
4425357,0.01
1279634,0.03
5211796,0.07
1803925,0.04
2983581,0.01
1541791,0.02
4163235,0.03
3770022,0.01
4949673,0.01
3817757,0.01
3664840,0.01
4163260,0.01
5211837,0.03
6522562,0.04
4123595,0.01
2590407,0.03
5891069,0.01
1935052,0.01
2328272,0.01
4425425,0.01
100057,0.01
4949722,0.02
2197219,0.01
2562623,0.01
6260455,0.01
2983660,0.01
2197229,0.01
2066164,0.01
493305,0.01
3376891,0.02
7050881,0.01
624393,0.01
7309066,0.01
4294411,0.01
4032274,0.01
2659971,0.01
2721567,0.01
7178016,0.01
4949793,0.02
4647900,0.01
6260522,0.01
6784812,0.03
5474094,0.01
1804082,0.01
2590515,0.01
5565406,0.01
5474105,0.01
3376955,0.01
3359029,0.01
6784832,0.01
4687682,0.02
6915908,0.02
2983752,0.01
886601,0.01
1804109,0.01
2328400,0.01
624468,0.05
2066262,0.02
2459481,0.01
2965818,0.01
2066270,0.01
5998434,0.01
2983779,0.01
5343077,0.04
2983785,0.03
4425585,0.04
1542005,0.02
6129527,0.01
4294523,0.02
1148797,0.01
6784896,0.04
2066309,0.03
6784906,0.01
5212043,0.11
2328460,0.01
3377041,0.01
7047060,0.01
1410965,0.01
2983830,0.01
755608,0.01
2459549,0.01
493470,0.01
4818847,0.01
4294561,0.01
1673123,0.01
6129572,0.01
6129581,0.04
4556718,0.04
1851720,0.01
6522802,0.01
886707,0.11
4425652,0.01
235166,0.01
2983863,0.04
4818875,0.01
3377084,0.04
1804223,0.02
6522821,0.01
100297,0.01
5736398,0.02
5474268,0.01
1148893,0.01
3770335,0.02
6439248,0.04
1804263,0.01
6653928,0.02
100330,0.01
4163572,0.02
7334910,0.01
1542138,0.02
4294653,0.01
3770367,0.01
3905195,0.01
5652822,0.01
191016,0.01
1935368,0.02
3115020,0.01
4687886,0.01
5678586,0.01
5081107,0.01
5736472,0.01
3673904,0.01
2459680,0.01
825008,0.03
6129701,0.01
5343270,0.01
1411114,0.02
1411115,0.01
4425772,0.01
3246125,0.01
6982211,0.01
584715,0.01
100423,0.01
1673288,0.01
4819020,0.02
1411151,0.01
7174251,0.01
1673300,0.01
2066519,0.01
2721890,0.10
6854331,0.05
1542248,0.01
5271321,0.02
2328687,0.01
4425840,0.03
2590834,0.01
3377269,0.01
6391929,0.01
6777081,0.01
5343357,0.02
1149055,0.01
624771,0.01
2590859,0.01
2984077,0.01
6523026,0.05
4556949,0.01
493732,0.01
5081254,0.02
3861532,0.03
1935531,0.01
1018030,0.01
1804465,0.01
1804467,0.02
6785204,0.01
1542329,0.02
1411260,0.02
7047379,0.01
3118798,0.01
1411287,0.01
3246297,0.01
1935578,0.02
3377371,0.02
4688093,0.01
6260960,0.01
4688098,0.02
3639528,0.01
231664,0.16
2328818,0.01
7178492,0.01
1542397,0.02
4669824,0.01
6129923,0.01
4425990,0.01
624907,0.01
6785300,0.01
755989,0.01
6392086,0.01
4294936,0.07
4688154,0.01
3377435,0.03
1411358,0.01
1804575,0.01
2591009,0.01
4688180,0.01
3774174,0.01
1673537,0.01
7309637,0.02
1018188,0.01
5736786,0.01
3246420,0.01
5212501,0.01
5343574,0.01
756057,0.02
6654304,0.02
3115362,0.02
4688227,0.01
7047524,0.06
2722149,0.01
1280368,0.01
5081457,0.02
231800,0.01
5474682,0.01
5474683,0.01
4426112,0.01
7047554,0.01
5605763,0.01
1935760,0.01
2722195,0.01
2460057,0.01
6785435,0.03
100766,0.01
1542561,0.01
3508647,0.04
5999017,0.01
1542570,0.01
819521,0.02
7143711,0.02
5343668,0.01
756151,0.01
4032954,0.01
6261181,0.01
2329027,0.01
625093,0.01
1935814,0.04
3115463,0.01
5999053,0.03
362958,0.01
887247,0.01
5081554,0.01
6392276,0.02
5605847,0.08
5521828,0.01
5212641,0.02
1018341,0.01
887270,0.01
5081579,0.01
6654447,0.01
6785520,0.01
100851,0.01
4604330,0.01
5343743,0.01
999851,0.02
6916617,0.01
5212690,0.01
2722323,0.01
6916629,0.01
4950551,0.02
6916632,0.01
1673755,0.01
2463493,0.01
5868067,0.01
5868070,0.01
5212711,0.02
2591275,0.01
1018412,0.01
2460209,0.02
5999155,0.01
7047734,0.01
3770940,0.02
4033085,0.01
3246667,0.01
6261324,0.03
715874,0.01
2984527,0.04
1280597,0.01
756312,0.02
6130265,0.01
2460257,0.01
5891100,0.01
605666,0.02
1280626,0.01
3639923,0.02
6392436,0.01
6916731,0.02
1804932,0.02
887429,0.11
5606023,0.01
887437,0.01
625294,0.01
3902103,0.01
5868184,0.02
101022,0.06
5999264,0.02
494244,0.01
5303409,0.03
1936046,0.05
5474995,0.01
6654645,0.01
6916795,0.01
3555786,0.01
4295358,0.01
3902143,0.01
3246790,0.01
7178954,0.02
3771084,0.01
4557517,0.01
101074,0.01
4164308,0.02
1961081,0.01
2460376,0.03
1993500,0.01
7047902,0.01
6261480,0.02
2591467,0.01
3640044,0.01
126078,0.02
625398,0.05
4036393,0.02
1411833,0.01
2157695,0.01
5212925,0.01
1149699,0.01
7310084,0.01
6785801,0.03
7356887,0.02
1411853,0.01
1542926,0.01
6392592,0.02
4164369,0.01
912515,0.01
5166486,0.01
6308313,0.02
4426520,0.01
2201391,0.01
5737246,0.07
2460453,0.02
6523687,0.03
5212970,0.01
2616455,0.01
1805103,0.02
6261552,0.01
1411890,0.01
6654771,0.01
5063134,0.04
4688695,0.01
2135860,0.01
625466,0.01
2984769,0.02
5081922,0.01
6393027,0.01
1653158,0.01
1805130,0.02
6504930,0.01
1674063,0.01
1674069,0.01
2853719,0.01
3246936,0.01
232284,0.01
5081949,0.01
1280862,0.01
5737312,0.01
2853732,0.01
3115878,0.01
1411945,0.01
4950892,0.01
3640174,0.01
5999471,0.01
2853746,0.02
3512126,0.01
1805183,0.01
6523780,0.01
1149836,0.01
7179152,0.02
4626243,0.01
4033433,0.01
4688798,0.01
1149856,0.01
2460586,0.01
4557746,0.01
4557751,0.02
1240223,0.02
625599,0.01
1936320,0.02
2067395,0.01
6654918,0.04
1149896,0.08
1018826,0.02
3509201,0.02
2198482,0.01
4295635,0.01
4295646,0.01
7179245,0.01
4951022,0.01
1109160,0.02
1936370,0.03
6392821,0.01
494583,0.01
