uid,use_coupon_percentage
11504298,0.02
15436464,0.01
11242164,0.01
12028598,0.01
494265,0.01
15458131,0.01
10980032,0.01
11766465,0.01
11223499,0.06
15388299,0.02
5737158,0.04
4950731,0.04
12290766,0.01
13863632,0.05
15436500,0.05
6261461,0.01
11242198,0.01
1961081,0.01
12490532,0.02
232161,0.01
15461499,0.01
11766500,0.01
13424266,0.01
14912231,0.04
4950760,0.01
5999337,0.01
11504366,0.01
2329329,0.02
14650099,0.01
15436533,0.01
11242231,0.01
12028665,0.01
3115770,0.01
15174398,0.04
15174399,0.01
10193664,0.04
12840064,0.01
2329349,0.01
14125831,0.02
1018632,0.01
5281580,0.09
10717964,0.02
1542926,0.04
14718765,0.04
13863698,0.01
2853653,0.01
11242264,0.09
12815132,0.06
6261535,0.01
3902240,0.05
15174433,0.01
10980133,0.01
14125864,0.01
7047981,0.01
4426543,0.02
12290864,0.04
14650164,0.01
4950838,0.07
12883764,0.01
2329405,0.05
14388031,0.02
14388032,0.04
15174466,0.01
10193733,0.01
10980166,0.01
6111714,0.02
7310159,0.01
2067283,0.02
15436631,0.01
11242331,0.01
3902300,0.02
13844965,0.01
10193764,0.02
10980198,0.02
12553066,0.05
13233298,0.04
13539133,0.02
10718065,0.01
11504500,0.01
5733986,0.01
5737335,0.01
14650233,0.01
3643279,0.02
10455931,0.05
10193798,0.12
14384466,0.01
14125966,0.01
1018767,0.01
4164496,0.01
3115922,0.01
11504531,0.04
5999508,0.02
11242398,0.02
11242399,0.05
12815264,0.04
12815266,0.06
10193833,0.02
10980266,0.01
2853803,0.02
11766700,0.02
2102707,0.05
11573064,0.02
941745,0.01
4164538,0.01
10455999,0.02
12028865,0.09
13601733,0.02
15174600,0.04
10980299,0.02
3902412,0.01
3115983,0.04
14912466,0.01
7048148,0.01
6261719,0.01
13077465,0.01
15436764,0.01
14650333,0.01
12028900,0.04
13601766,0.04
15174631,0.05
2067435,0.01
12553199,0.02
13339632,0.01
3640305,0.05
1018866,0.02
10718199,0.01
2591743,0.06
232450,0.02
12028931,0.02
12815364,0.02
1281029,0.01
6261768,0.01
15174666,0.01
11766800,0.02
14126098,0.02
14126100,0.01
14912533,0.02
5999640,0.01
4426777,0.09
6286511,0.02
12291100,0.02
10456100,0.01
4688938,0.01
12553264,0.01
14126132,0.30
14126133,0.04
13233332,0.01
3116091,0.01
11835232,0.01
6786118,0.04
2067527,0.01
4164680,0.01
2591817,0.04
11766864,0.04
3640401,0.01
11766866,0.05
4951126,0.02
1281114,0.01
13077598,0.02
2329695,0.01
3534011,0.04
12815465,0.12
7048299,0.01
7310444,0.02
10194032,0.02
12097465,0.02
4689010,0.04
2067571,0.01
4689012,0.01
12531132,0.01
10786665,0.06
12027633,0.02
2591868,0.01
10718333,0.02
2329727,0.04
13077632,0.02
4164737,0.01
15436931,0.01
10456198,0.01
12815498,0.02
11742032,0.01
12553364,0.05
4689045,0.02
14126231,0.05
14912665,0.01
15436966,0.02
494760,0.02
7310510,0.01
11766966,0.02
14126265,0.02
14912699,0.02
11504832,0.10
13077698,0.09
14281931,0.01
3116228,0.04
2786095,0.01
14388431,0.01
13602000,0.01
11766998,0.01
12647398,0.02
14140064,0.04
10718431,0.02
5213408,0.02
11504865,0.01
5213414,0.01
5475559,0.01
11242732,0.02
12029165,0.05
13602033,0.05
14611433,0.02
2739938,0.01
13339899,0.05
6262012,0.01
12291332,0.01
13602064,0.02
14388499,0.02
11767064,0.04
14912798,0.05
1543456,0.01
1805602,0.01
10718500,0.01
232743,0.01
14650665,0.05
14650666,0.01
10456366,0.01
11242799,0.02
12815666,0.02
14388532,0.02
4451550,0.05
232762,0.02
14126398,0.04
757063,0.04
13077833,0.01
14650698,0.01
14650700,0.01
10456398,0.01
14388566,0.01
2854233,0.04
3378526,0.02
14126433,0.16
10349798,0.06
6786406,0.01
12534332,0.02
2592107,0.01
10456432,0.01
13602164,0.09
14388598,0.02
6786425,0.04
14006332,0.02
7310715,0.01
11767165,0.06
12553599,0.02
12553600,0.01
14912898,0.01
6524293,0.04
3116435,0.01
10219699,0.05
12578031,0.01
14506833,0.01
13670298,0.01
11767199,0.19
14912932,0.02
6786469,0.04
11505064,0.05
12291498,0.01
15437233,0.01
11660531,0.04
13602232,0.02
5238004,0.01
6524346,0.01
15175099,0.02
10980798,0.04
2070320,0.01
14126531,0.01
14126532,0.15
5213637,0.04
3902918,0.01
10718664,0.01
10718665,0.02
13077964,0.01
12291533,0.01
11242964,0.01
10743033,0.17
14388699,0.02
14388700,0.01
13714000,0.01
14126566,0.04
4165096,0.02
2330102,0.01
11242999,0.01
12029432,0.04
13602298,0.02
13602300,0.05
15175165,0.07
14126600,0.01
10718731,0.01
5475853,0.02
1019406,0.01
4951568,0.01
4165139,0.04
14650900,0.05
10456598,0.02
10456600,0.06
3927300,0.02
4689435,0.02
1019427,0.10
12553764,0.02
232998,0.05
14126631,0.02
757290,0.02
6000175,0.01
7310896,0.01
2878728,0.01
13864499,0.11
4136595,0.01
14650933,0.01
1019446,0.01
6786616,0.02
7048762,0.01
12029500,0.01
15175232,0.01
1131104,0.01
5475906,0.01
2592325,0.04
12553800,0.01
6524497,0.04
10218766,0.10
3708857,0.06
5594346,0.04
12029533,0.01
15175264,0.02
15068432,0.01
10194533,0.02
11722133,0.01
10718832,0.02
13078132,0.01
6000248,0.01
15437433,0.02
14367033,0.04
13602433,0.01
11767431,0.01
15318499,0.04
11505300,0.01
13078165,0.11
3116696,0.01
10456731,0.01
11243164,0.10
13602466,0.02
6262435,0.01
2854566,0.01
6524584,0.04
10981033,0.01
4165291,0.02
14126764,0.04
12291764,0.01
14981065,0.02
13864632,0.02
7311033,0.01
15437499,0.05
12816065,0.02
15175365,0.01
2330315,0.01
13340365,0.02
14126798,0.04
5213910,0.02
15437531,0.02
12029666,0.02
6242939,0.06
13602533,0.01
495334,0.02
6786791,0.01
13451900,0.12
1211390,0.06
12553965,0.01
1806062,0.01
4689648,0.02
14388664,0.01
10718964,0.07
5738238,0.01
10456831,0.01
5476097,0.06
757506,0.10
14388999,0.02
1543945,0.02
10194698,0.05
13801432,0.02
14913298,0.02
14913299,0.02
4689686,0.04
2660313,0.05
12291864,0.02
6262559,0.02
3516841,0.01
6262562,0.01
4165413,0.07
13602598,0.01
14389032,0.01
10393564,0.02
14692433,0.01
10981164,0.02
4951861,0.04
12291898,0.02
13864766,0.02
14651199,0.04
7049030,0.02
4951879,0.02
14389064,0.02
15175498,0.02
6262604,0.05
10194766,0.09
11767631,0.05
12554066,0.04
14126931,0.02
14913364,0.01
12581765,0.04
12149864,0.01
14651231,0.01
2068320,0.01
15437666,0.01
3903335,0.01
13602664,0.02
14389098,0.01
12621800,0.02
6000498,0.02
15286931,0.01
13340533,0.01
14913399,0.01
2330489,0.02
3379069,0.01
13078399,0.06
14651266,0.07
233349,0.01
2592648,0.01
13602699,0.01
14389133,0.02
12554133,0.01
1281943,0.02
2854809,0.01
10719133,0.07
12292000,0.02
13864865,0.02
7049129,0.05
13602732,0.04
3641264,0.02
10194866,0.01
13340598,0.02
912713,0.04
14127033,0.02
3062936,0.01
12534431,0.06
11505598,0.04
12292031,0.02
12292032,0.01
14651332,0.01
10457033,0.04
5214154,0.02
12029899,0.02
12029900,0.01
1544142,0.01
5214162,0.01
11767764,0.02
13340632,0.01
1806300,0.02
5476319,0.01
13078500,0.02
14651365,0.02
5738470,0.01
10054899,0.01
12029931,0.09
12816366,0.02
6242984,0.01
10981364,0.02
12554231,0.01
13340664,0.01
15068500,0.04
13340666,0.01
11505664,0.01
13864965,0.01
15437831,0.01
15437832,0.10
12816399,0.01
14389265,0.01
10194965,0.07
12554265,0.01
15418031,0.02
6000670,0.01
14631600,0.01
3641379,0.04
5476389,0.02
13078566,0.05
13864999,0.01
13865000,0.02
757801,0.02
13602864,0.05
15175731,0.02
7311412,0.01
10194999,0.02
11767864,0.05
12554298,0.01
12554299,0.02
13340732,0.05
6000703,0.02
14913600,0.06
5476418,0.01
12292166,0.02
14651464,0.01
3117130,0.02
6074460,0.01
6787153,0.01
14389331,0.01
12708531,0.02
6787159,0.02
10195033,0.01
12027666,0.02
13340766,0.01
10719331,0.02
10719332,0.01
11505766,0.01
1544297,0.01
7311467,0.01
10457200,0.01
10195064,0.02
1806457,0.02
13974366,0.02
11767932,0.01
12554366,0.02
14913665,0.07
14651531,0.04
13865100,0.06
10457231,0.01
10457232,0.01
11243666,0.01
12030099,0.01
12816532,0.06
4932292,0.01
10195099,0.02
12554398,0.14
1524421,0.04
13340833,0.01
2592930,0.01
14645299,0.06
10814332,0.01
13078698,0.07
13865131,0.04
495788,0.01
14651566,0.01
13189832,0.01
10457266,0.02
12030131,0.07
12816565,0.01
12816566,0.01
13189833,0.07
10195133,0.02
1043829,0.01
13340864,0.04
4165825,0.01
14127299,0.02
10719433,0.01
4427978,0.04
2330827,0.02
15438033,0.01
4165842,0.04
11243731,0.02
6787284,0.01
12030165,0.12
12030166,0.04
12816600,0.02
14389466,0.02
15175899,0.02
10195164,0.01
3184677,0.01
12554465,0.01
13340898,0.01
5738727,0.02
12292331,0.01
13078764,0.07
13078766,0.01
13865199,0.01
13865200,0.02
1806581,0.01
4165878,0.01
12816632,0.02
14389499,0.01
14806400,0.05
12554498,0.02
14194731,0.04
1020164,0.02
10719499,0.01
10719500,0.02
13865231,0.01
13078800,0.02
4058499,0.04
10457364,0.01
12816664,0.06
12030233,0.01
14389533,0.01
10195231,0.01
2368857,0.04
11768100,0.01
4690221,0.07
13078832,0.01
2330929,0.02
2855219,0.02
1020216,0.01
4320650,0.05
3903807,0.01
10981700,0.01
12554565,0.04
14127432,0.01
4930964,0.01
233803,0.01
12292432,0.01
13865298,0.01
15438165,0.01
2855256,0.04
12030299,0.01
14673233,0.09
6000994,0.02
10981731,0.06
3903854,0.04
11506032,0.04
12292466,0.01
13078899,0.74
15438200,0.02
6318883,0.01
2224963,0.11
12816764,0.04
5476734,0.01
3117443,0.02
10195332,0.06
5762454,0.07
12554632,0.01
3379594,0.04
6723651,0.01
13865364,0.05
1020310,0.05
11966532,0.09
13809064,0.01
1020319,0.01
10981799,0.01
12554664,0.02
14127533,0.01
10719664,0.07
10719666,0.01
12927731,0.01
3534238,0.04
15438264,0.06
11243964,0.02
12030398,0.02
12554698,0.01
4952528,0.01
10719699,0.01
10719700,0.01
12292565,0.02
5214678,0.01
14651864,0.01
12816866,0.01
13603299,0.01
1282532,0.02
13220731,0.01
10195431,0.05
6787560,0.01
10981865,0.02
12554733,0.02
11092733,0.02
4428272,0.02
12185000,0.02
4952563,0.01
1282552,0.02
13865466,0.01
5739004,0.02
5762474,0.02
12665600,0.01
12816898,0.01
1544712,0.02
12554765,0.02
13341199,0.01
3904019,0.02
13079064,0.01
13865498,0.07
14651931,0.02
7049757,0.01
234016,0.01
1544737,0.01
12816933,0.01
5476902,0.02
4495452,0.04
10195498,0.02
11617031,0.01
12554798,0.01
12554799,0.02
14914099,0.01
10230331,0.01
11506231,0.01
11506232,0.02
15438400,0.02
14389832,0.02
4690505,0.01
10195531,0.02
10981966,0.05
14127698,0.04
1806931,0.01
14914133,0.04
10719831,0.04
4952666,0.01
13079131,0.01
12292700,0.33
7335354,0.01
10457699,0.05
13014065,0.02
13603433,0.01
15176300,0.01
10195565,0.01
3117680,0.01
4166257,0.01
12554866,0.05
2069109,0.02
3117688,0.01
14576564,0.02
13079164,0.02
15418133,0.01
15438464,0.05
6898454,0.04
12817031,0.01
14389898,0.04
11661065,0.01
5477007,0.02
13341331,0.02
14127764,0.01
5150830,0.01
14914199,0.02
6001306,0.01
6787740,0.01
4690597,0.01
12030632,0.22
2593450,0.02
14389931,0.01
10195631,0.01
4952752,0.04
12682364,0.04
2331314,0.01
11768499,0.02
12554933,0.04
10000500,0.01
5214910,0.04
13865665,0.02
6548939,0.01
15438532,0.01
10457800,0.01
4952777,0.04
12817098,0.02
10961699,0.01
13341398,0.02
14914266,0.02
1807067,0.01
3904223,0.01
11506400,0.04
6525665,0.01
5201578,0.01
14719100,0.02
14389998,0.02
10195699,0.01
11768564,0.05
6787830,0.01
13341431,0.02
12555000,0.01
14127865,0.02
14127866,0.02
14588031,0.01
10720000,0.04
758530,0.02
14652164,0.02
1020678,0.02
6525704,0.07
1544973,0.01
6767405,0.02
15176464,0.02
15176465,0.01
1358044,0.01
10195733,0.01
2069270,0.01
3642136,0.15
14914333,0.05
2593566,0.01
10720032,0.01
496418,0.02
4451803,0.07
2855718,0.01
10457900,0.01
12030766,0.01
1282863,0.06
7312177,0.04
3380022,0.02
13539465,0.02
10568500,0.05
3642170,0.01
14914364,0.01
2855749,0.15
13079366,0.09
15438665,0.01
15438666,0.07
13714231,0.02
4690764,0.01
10457933,0.01
12817233,0.01
13603666,0.01
15176532,0.01
1545046,0.01
10982231,0.04
10195800,0.02
13341532,0.01
2593629,0.02
12316133,0.01
5477216,0.01
2331491,0.01
12292965,0.05
13865831,0.05
6633145,0.09
15438700,0.02
2136210,0.02
12030831,0.01
12817264,0.01
14390131,0.06
11398633,0.01
14063764,0.01
11768699,0.02
14127998,0.01
4428676,0.02
10720133,0.10
6525833,0.01
15438731,0.02
10457999,0.01
11244432,0.02
234385,0.01
13603732,0.01
11768731,0.02
4952992,0.01
13932699,0.05
11244464,0.01
12817331,0.05
4166584,0.02
3118010,0.02
4626591,0.04
11768765,0.04
12555199,0.02
14914498,0.02
3118019,0.02
2593732,0.02
3380165,0.01
10720199,0.05
11506633,0.02
5739467,0.01
5739468,0.06
10219000,0.01
14390232,0.01
15176665,0.01
6636367,0.01
13341664,0.04
4166631,0.02
15143964,0.02
6525935,0.02
12817400,0.01
6263802,0.11
6788091,0.01
15176700,0.04
5739522,0.01
14914566,0.04
5477387,0.01
10743298,0.01
13865998,0.04
1807379,0.02
10458132,0.01
2331669,0.01
10982433,0.02
12555298,0.02
1283107,0.01
12555300,0.01
1283114,0.02
11506731,0.01
3118127,0.04
15438899,0.05
10458166,0.02
11244599,0.11
4953145,0.04
13603898,0.05
14390332,0.02
496702,0.02
10196032,0.06
10982466,0.01
4691011,0.02
6263876,0.01
6788165,0.14
7050315,0.02
13079633,0.01
4013403,0.02
14652500,0.02
10458198,0.01
6263895,0.05
12031066,0.04
10196064,0.01
2856034,0.05
14128232,0.04
14914666,0.01
10720364,0.02
5238290,0.04
11506798,0.01
12293232,0.01
14652532,0.01
12031098,0.01
1807484,0.02
4428928,0.01
4691073,0.01
10982532,0.05
11768966,0.02
14914698,0.01
6263947,0.01
758924,0.01
2069645,0.01
1509208,0.02
14652565,0.07
11244700,0.02
4691102,0.01
2398405,0.01
12667464,0.02
14914731,0.01
14128300,0.01
11506864,0.01
12293300,0.02
2856119,0.02
4428986,0.04
13604032,0.02
2286637,0.02
3918425,0.01
11769033,0.04
12141431,0.06
14128333,0.01
11506899,0.05
11506900,0.01
1807575,0.01
13866200,0.02
11244766,0.01
12817631,0.01
2594016,0.02
15176931,0.05
234724,0.04
10982631,0.01
12555499,0.05
13341932,0.02
14914800,0.02
10720500,0.02
2069751,0.01
4166906,0.02
10458364,0.04
1021184,0.01
13604098,0.01
12185131,0.01
10982666,0.01
13277399,0.02
11769100,0.01
14128398,0.04
6788373,0.05
12293398,0.01
12293399,0.02
14652699,0.04
10458399,0.01
10458400,0.02
2856226,0.02
6461659,0.05
13604132,0.02
10175366,0.04
3904807,0.01
10982698,0.02
11769131,0.01
10982700,0.02
6264110,0.01
14914865,0.02
6526259,0.05
7312692,0.02
13866299,0.04
15439164,0.04
10458432,0.01
12031298,0.07
12031299,0.02
12817732,0.02
12817733,0.02
14390599,0.01
4166989,0.05
14128464,0.05
3642711,0.01
11507032,0.01
13190031,0.01
2856285,0.01
15439200,0.04
1000336,0.02
12031331,0.02
12031333,0.01
14390631,0.05
5477745,0.07
10087998,0.02
11507064,0.04
10561231,0.01
12031364,0.02
14390664,0.05
10262764,0.04
2594186,0.06
15177099,0.01
759192,0.02
4429209,0.01
14325999,0.04
11507100,0.01
13866400,0.01
15439265,0.11
12031400,0.01
13604265,0.01
14390698,0.05
14806599,0.06
4691378,0.01
13408499,0.01
2332086,0.01
6264251,0.01
13079999,0.01
4953539,0.02
3380684,0.04
4429262,0.01
14675533,0.02
6788563,0.02
12555732,0.01
3118550,0.01
14915031,0.02
3490724,0.01
13080032,0.01
3118561,0.02
13452198,0.01
10458599,0.01
12031465,0.05
12031466,0.02
4691437,0.01
10982899,0.01
11769333,0.01
14915066,0.10
10720764,0.12
11507198,0.02
12293631,0.26
11507200,0.04
12293633,0.15
2070019,0.02
1807876,0.02
4167173,0.05
15439366,0.02
10458632,0.06
12031498,0.05
13604364,0.01
13604366,0.02
15199832,0.02
1283602,0.02
10982932,0.01
14128664,0.01
4058714,0.02
10720798,0.02
1002051,0.02
3380770,0.04
14652964,0.02
12817964,0.02
12817966,0.01
10196532,0.02
2398473,0.02
14762932,0.01
13342266,0.01
5740095,0.01
11507264,0.01
4691523,0.04
13866564,0.01
6526533,0.02
15439433,0.01
10458699,0.04
12031564,0.01
13604433,0.01
14390866,0.01
10196566,0.01
11769432,0.02
4014458,0.01
1545822,0.01
10720865,0.05
10720866,0.01
4953699,0.01
13424364,0.06
13866599,0.01
14653032,0.02
15439466,0.01
11245164,0.02
12031599,0.01
13604464,0.01
4953714,0.01
1021559,0.02
12555898,0.12
2332285,0.01
1808000,0.01
3380865,0.01
11704598,0.01
13866631,0.01
13866632,0.01
15439498,0.02
7313037,0.01
5478031,0.04
12818064,0.09
12818066,0.02
1545876,0.02
15177365,0.02
6526614,0.01
6526615,0.01
3141231,0.05
1021601,0.01
12665798,0.01
1283753,0.02
14653098,0.01
15439532,0.02
7313069,0.01
10458799,0.02
12001533,0.05
12054132,0.01
10983099,0.02
11769532,0.01
12555966,0.02
14915266,0.02
1545930,0.02
3118795,0.01
4691660,0.04
3380941,0.01
3118798,0.01
4146125,0.04
13627000,0.01
2332371,0.01
12031700,0.02
13604565,0.02
15177431,0.01
1021656,0.01
4953817,0.01
10196698,0.06
10196700,0.01
3118814,0.01
13342431,0.01
14915298,0.05
14915299,0.02
14588198,0.04
13495932,0.01
1021674,0.01
14653164,0.05
4953838,0.01
4691697,0.02
10458866,0.01
11245300,0.11
759547,0.01
10196732,0.01
10196733,0.01
11769599,0.02
12556033,0.01
4953859,0.01
497413,0.02
6526727,0.01
11507464,0.01
12293899,0.04
13866766,0.01
11245331,0.01
11245333,0.01
1546009,0.01
15177499,0.02
2332445,0.01
12556064,0.05
12556066,0.01
14128931,0.01
14631900,0.04
11507499,0.01
12293932,0.01
11049266,0.01
15418333,0.04
15439664,0.01
4953905,0.01
12149931,0.02
4167478,0.02
14391098,0.01
3905339,0.02
2332477,0.01
6002495,0.01
235330,0.02
6002500,0.01
7248182,0.01
12293964,0.05
14653264,0.02
15439698,0.02
235349,0.02
11245398,0.04
11245400,0.11
12031833,0.04
15177564,0.04
3643229,0.01
10983264,0.10
11769698,0.01
14129000,0.02
3905387,0.02
2070383,0.01
4953968,0.05
13866866,0.02
4167539,0.01
11245432,0.02
12031865,0.02
14391164,0.01
1612096,0.02
1055323,0.01
12556166,0.02
14915464,0.01
12534765,0.02
11245464,0.05
12031898,0.02
13604765,0.01
15177631,0.02
4167584,0.01
10196899,0.01
11769764,0.01
10983333,0.01
14129066,0.01
1284012,0.01
11617266,0.01
12294066,0.25
2070451,0.02
14653364,0.05
14653365,0.02
4691895,0.01
11245498,0.05
13604800,0.02
15177666,0.16
11769799,0.02
11769800,0.01
11507664,0.05
3119057,0.01
12294099,0.01
12294100,0.02
15439831,0.02
3119064,0.02
4429789,0.01
12031966,0.01
14937765,0.01
14391265,0.01
1546214,0.06
10983400,0.01
11769833,0.01
13342698,0.02
14129132,0.04
6789101,0.01
10721266,0.01
11049299,0.02
12294132,0.04
2856951,0.02
15439864,0.06
13604864,0.01
11224064,0.01
14391299,0.07
3534375,0.01
13342731,0.04
13342733,0.07
14915598,0.06
497679,0.02
11507731,0.01
7051286,0.02
15439900,0.02
12638765,0.05
4692002,0.01
497701,0.01
11769900,0.04
14915631,0.02
1546288,0.02
5841051,0.04
12294198,0.02
10459198,0.02
11501132,0.01
11573600,0.01
13604931,0.02
4932620,0.01
10983500,0.02
7051344,0.06
3381333,0.06
11507800,0.01
1022041,0.01
13049032,0.05
3927738,0.02
15439966,0.02
11245664,0.01
11245665,0.01
13604964,0.01
14391399,0.01
14391400,0.06
15177833,0.02
10197098,0.01
11769965,0.05
4954222,0.02
2332783,0.04
14129265,0.04
11311465,0.04
13190164,0.01
13495999,0.01
13867132,0.02
15177864,0.05
5216394,0.01
11792066,0.02
1808526,0.01
4954257,0.01
3119252,0.02
14915733,0.01
10721433,0.01
12294298,0.01
13867164,0.01
13867166,0.02
3381411,0.02
10459300,0.01
12032166,0.04
13605031,0.01
13059100,0.01
15177899,0.10
4429999,0.01
11770032,0.04
14129332,0.02
5478584,0.01
10721465,0.07
4167868,0.01
15440064,0.01
10459331,0.02
10459332,0.01
10459333,0.02
13605065,0.04
4954315,0.02
5216461,0.01
10983632,0.01
3381458,0.01
13342933,0.02
14915798,0.02
14915800,0.05
10721499,0.01
4430045,0.01
12294366,0.02
7051488,0.01
13867233,0.04
4692196,0.01
14675665,0.05
12818666,0.02
13605099,0.01
5740780,0.01
2857197,0.01
10197233,0.01
760057,0.01
10721532,0.01
12294398,0.01
13867265,0.05
235780,0.04
12665900,0.02
15177998,0.02
4954387,0.02
12556566,0.01
14129431,0.02
1546520,0.01
3709316,0.02
14915866,0.01
2595099,0.02
10721565,0.05
11507998,0.01
15440165,0.01
2332967,0.04
10459433,0.04
12818731,0.02
12818732,0.01
4954420,0.07
11770166,0.02
4430137,0.01
11508032,0.01
10459464,0.02
11245898,0.05
5740878,0.01
5460677,0.02
3119440,0.04
6519718,0.01
6586716,0.01
13343066,0.01
14915931,0.04
14915932,0.01
10721631,0.02
4954469,0.01
13867366,0.02
15440231,0.05
13059132,0.05
10459498,0.02
14391665,0.04
5740914,0.01
5216629,0.04
10197366,0.05
11770233,0.15
4430203,0.05
13343100,0.01
3905922,0.01
5740931,0.01
14653831,0.05
2617069,0.02
13605264,0.01
14391698,0.02
12316398,0.01
12556698,0.07
12316399,0.01
3119518,0.01
14916000,0.07
3119526,0.01
10459566,0.09
11246000,0.01
12818865,0.02
2070962,0.01
4954549,0.02
6789558,0.01
10983864,0.02
10983865,0.01
10971532,0.04
10721731,0.41
10721733,0.02
14653899,0.01
12032464,0.02
13605333,0.01
15178200,0.01
6527451,0.02
498143,0.04
14129633,0.01
11508200,0.01
2071020,0.01
10459633,0.02
5216755,0.05
760309,0.01
13605366,0.01
14391800,0.02
5741053,0.05
7051775,0.01
14129666,0.05
1655894,0.04
1808902,0.01
12294665,0.02
12294666,0.02
3906059,0.04
10219266,0.01
3447213,0.01
12818964,0.02
15178264,0.02
11005700,0.04
498207,0.11
4168227,0.01
2595368,0.06
1918044,0.02
12294698,0.06
10874631,0.02
13867566,0.01
15440432,0.01
11246131,0.01
12032564,0.01
12032566,0.01
14937865,0.01
6527544,0.01
1284667,0.01
10983998,0.02
10983999,0.01
13343298,0.01
3272459,0.01
10721865,0.01
2005431,0.01
4692556,0.01
2857550,0.01
2333264,0.02
13714531,0.05
10459732,0.01
10459733,0.01
2333271,0.02
4932708,0.04
14391899,0.04
15178332,0.01
10984031,0.02
7314026,0.02
11508332,0.01
13081200,0.06
12032631,0.06
1546879,0.02
10787264,0.01
4954758,0.04
498314,0.01
12971799,0.04
11508366,0.02
13081231,0.04
12294800,0.01
13867666,0.01
10459800,0.01
13605531,0.01
5216924,0.01
6265507,0.01
12556965,0.01
14916264,0.02
12481664,0.02
6527659,0.01
12294832,0.02
2333361,0.01
2595507,0.01
14654133,0.06
12819131,0.01
760508,0.01
12819133,0.01
13605566,0.01
4954820,0.01
11770566,0.04
14588365,0.04
13081298,0.01
13867733,0.04
15440598,0.02
10459865,0.01
13190266,0.02
12819166,0.01
5216994,0.04
11770599,0.02
2333416,0.04
13343465,0.02
14129898,0.06
14916331,0.02
5217010,0.01
13081332,0.01
13867765,0.02
11246331,0.02
4430590,0.01
11966933,0.02
13059200,0.01
1284866,0.01
7868,0.01
10984198,0.06
11770631,0.02
11770632,0.02
12557066,0.01
14129932,0.01
7052046,0.01
10722064,0.02
6592984,0.01
11508498,0.01
12294931,0.01
6527768,0.02
3906329,0.01
4954908,0.01
12819232,0.01
1022753,0.01
13605666,0.02
14806833,0.12
10984233,0.04
5217069,0.02
14654266,0.01
1022780,0.01
12032832,0.01
6659399,0.01
13605700,0.02
15178566,0.04
11770698,0.04
14114000,0.01
14129998,0.02
760656,0.01
10722131,0.01
4954965,0.02
15440731,0.02
236380,0.01
498525,0.02
1284960,0.02
12819299,0.01
10962065,0.01
6589568,0.04
14916465,0.01
236404,0.01
10722165,0.02
10722166,0.04
12295031,0.01
12295032,0.01
13081466,0.02
13867899,0.02
15440765,0.02
12032898,0.01
12032899,0.01
13605764,0.02
13605765,0.01
14392199,0.01
2857864,0.01
1022860,0.02
11770765,0.02
14130064,0.01
14130066,0.01
14916500,0.02
11508631,0.01
4430747,0.01
5741469,0.02
6003614,0.01
1285025,0.01
12032931,0.02
3382181,0.01
7052198,0.05
14392233,0.06
7052202,0.01
1809326,0.01
13343666,0.01
14457331,0.02
14916533,0.01
11508664,0.05
4539551,0.02
12295100,0.07
2617162,0.06
10460100,0.02
12032966,0.05
13605831,0.04
15178700,0.05
498644,0.01
12447566,0.01
14326265,0.01
3316218,0.02
13867998,0.01
6790112,0.01
12819431,0.02
5479401,0.02
6511011,0.01
11770865,0.01
5588137,0.01
2857979,0.02
5479420,0.01
13868032,0.02
12033032,0.04
1809422,0.01
10198031,0.01
10984464,0.02
11770898,0.04
7314454,0.05
12295199,0.02
10175664,0.01
13868066,0.07
5217319,0.01
5217321,0.01
15082931,0.05
15178800,0.02
10198065,0.01
10984498,0.15
11770932,0.01
1023032,0.01
4430912,0.01
12229131,0.01
3644484,0.01
11246666,0.05
12033099,0.01
13319666,0.01
760918,0.05
14130264,0.02
6855183,0.02
1023070,0.01
11508833,0.01
13868132,0.01
2595944,0.01
10460265,0.01
11246698,0.02
1809518,0.01
2858096,0.01
4168820,0.01
10984565,0.02
11770998,0.01
12557431,0.02
236664,0.01
12557433,0.01
10722432,0.02
11508866,0.05
13081731,0.04
15441031,0.01
5326018,0.01
6003855,0.01
13606032,0.01
6003859,0.11
12557465,0.02
12557466,0.02
14916766,0.01
10722466,0.06
12295331,0.04
13081764,0.02
1547431,0.02
15441064,0.01
14410799,0.01
5544477,0.02
12819632,0.04
10198198,0.01
13714633,0.02
6528184,0.02
11771065,0.04
11771066,0.02
13343933,0.01
3382470,0.01
13081799,0.02
1809608,0.01
11246799,0.02
12819666,0.01
10198231,0.01
10984665,0.01
14480633,0.02
6003933,0.02
13343966,0.01
14130399,0.02
3185190,0.01
7314662,0.02
13081831,0.05
14654698,0.01
4693232,0.02
6003954,0.04
13606131,0.01
15178999,0.02
2333947,0.01
11771133,0.01
12557566,0.01
1547521,0.01
14916866,0.05
3382534,0.02
12295432,0.06
13868299,0.05
15441164,0.01
10460432,0.01
12535000,0.01
11923331,0.01
2596116,0.07
15179031,0.01
15179033,0.01
498970,0.01
13802031,0.01
12557598,0.02
13344032,0.10
13344033,0.01
7314725,0.06
11509033,0.05
13081899,0.01
12033331,0.01
3622110,0.01
7314746,0.01
4431163,0.02
10198333,0.02
12557631,0.01
12557633,0.02
2858307,0.06
13081933,0.01
11180600,0.07
2858322,0.02
3906900,0.06
14392664,0.02
14392666,0.02
10198364,0.01
6266205,0.01
4169054,0.01
11771231,0.01
14916965,0.02
14916966,0.04
5217641,0.01
15170232,0.01
13081964,0.07
13081966,0.01
